no,G_ID,GDAY_DS,T_ID,WLS,P1,P2,P3,P4,D1,D2,D3,B1,B2,B3,B4,C1,C2,C3,C4,S1,S2,W,WS,WC,YEAR,p1,p2,p3,p4,d1,d2,d3,b1,b2,b3,b4,c1,c2,c3,c4,s1,s2
43,20170521SKNC0,20170521,SK,W,0.289473684,3.272727273,0.289473684,0.363636364,0,2,0,0.304347826,7,0.396226415,0.434782609,1,0.195652174,0.333333333,10,1,1,WIN,3,3761,2017,0,0.216634429,1,0.424242424,1,1,0,0.830155417,1,1,0.115942029,0,0.964582316,1,1,1,1
44,20170523SKLT0,20170523,SK,L,0.405405405,6.517241379,0.027027027,0.413793103,0,1,0,0.317073171,8,0.428571429,0.43902439,0,0.097560976,0.357142857,13,2,0.666666667,LOSE,0,3761,2017,0.794841791,0.76889215,0,0.574712644,1,1,0,0.937441895,1,1,0.130081301,0,0.165524801,1,1,1,1
45,20170524SKLT0,20170524,SK,L,0.485714286,7.875,0.2,0.125,0,1,0,0.242424242,4,0.324324324,0.666666667,3,0.151515152,0.25,5,0,0.528571429,LOSE,0,3761,2017,1,1,0.596377876,0,1,1,0,0.308082077,0.666666667,0.540051592,0.888888889,1,0.605039156,0.5,0,0,1
46,20170525SKLT0,20170525,SK,L,0.619047619,19.125,0.142857143,0.5,0,1,0,0.307692308,2,0.341463415,0.820512821,4,0.153846154,0.142857143,8,0,0.528571429,LOSE,0,3761,2017,1,1,0.083071114,0.833333333,1,1,0,0.858352504,0,0.679259924,1,1,0.624027658,0,0.75,0,1
47,20170526LGSK0,20170526,SK,W,0.225806452,1,0.258064516,0.222222222,0,2,0,0.258064516,4,0.333333333,0.709677419,2,0.193548387,0.285714286,5,1,1,WIN,3,3764,2017,0,0,1,0,1,1,0,0.439944115,0.666666667,0.613225203,1,1,0.947444726,0.714285714,0,1,1
48,20170527LGSK0,20170527,SK,W,0.275862069,3,0.206896552,0.222222222,1,2,0,0.3,8,0.432432432,0.7,2,0.133333333,0.133333333,10,0,0.528571429,WIN,3,3767,2017,0,0.170212766,0.658328692,0,1,1,0,0.793499204,1,1,1,1,0.456928839,0,1,0,1
49,20170528LGSK0,20170528,SK,W,0.363636364,2,0.272727273,0.111111111,0,2,0,0.225806452,4,0.314285714,0.806451613,4,0.129032258,0,6,0,0.528571429,WIN,3,3770,2017,0.499039867,0,1,0,1,1,0,0.167978662,0.666666667,0.458515284,1,1,0.42189199,0,0.25,0,1
50,20170530SKKT0,20170530,SK,W,0.294117647,3,0.411764706,0.222222222,0,1,0,0.257142857,6,0.348837209,0.485714286,1,0.228571429,0.230769231,8,2,1,WIN,3,3773,2017,0.006719019,0.170212766,1,0,1,1,0,0.432173674,1,0.739151881,0.285714286,0,1,0.384615385,0.75,1,1
51,20170531SKKT0,20170531,SK,W,0.333333333,2,0.181818182,0.333333333,0,2,0,0.285714286,5,0.375,0.742857143,2,0.228571429,0.222222222,6,0,0.528571429,WIN,3,3776,2017,0.284438472,0,0.433052997,0.333333333,1,1,0,0.673057361,1,0.95165315,1,1,1,0.333333333,0.25,0,1
52,20170601SKKT0,20170601,SK,W,0.303030303,4,0.181818182,0.222222222,0,1,0,0.342105263,2,0.375,0.921052632,3,0.263157895,0.583333333,3,1,0.333333333,WIN,3,3779,2017,0.069837077,0.340425532,0.433052997,0,1,1,0,1,0,0.95165315,1,1,1,1,0,1,0
53,20170602SKHH0,20170602,SK,L,0.421052632,5.192307692,0.105263158,0.576923077,0,0,1,0.181818182,3,0.228571429,0.545454545,2,0.121212121,0.25,5,0,0.528571429,LOSE,0,3779,2017,0.905653038,0.543371522,0,1,1,0,1,0,0.333333333,0,0.484848485,1,0.358188628,0.5,0,0,1
54,20170603SKHH0,20170603,SK,W,0.371428571,2,0.142857143,0.555555556,0,1,0,0.193548387,6,0.305555556,0.516129032,2,0.161290323,0.5,5,0,0,WIN,3,3782,2017,0.554223083,0,0.083071114,1,1,1,0,0,1,0.387606571,0.387096774,1,0.684668358,1,0,0,0
55,20170604SKHH0,20170604,SK,W,0.314285714,4,0.114285714,0.111111111,1,1,0,0.305555556,8,0.431818182,0.972222222,6,0.194444444,0.111111111,11,0,0.528571429,WIN,3,3785,2017,0.149546166,0.340425532,0,0,1,1,0,0.840337699,1,1,1,1,0.95474407,0,1,0,1
56,20170606WOSK0,20170606,SK,W,0.393939394,5,0.090909091,0.333333333,0,2,2,0.259259259,7,0.4,0.481481481,1,0.222222222,0.571428571,4,1,0.5,WIN,3,3788,2017,0.713641263,0.510638298,0,0.333333333,1,1,1,0.45001691,1,1,0.271604938,0,1,1,0,1,0
57,20170607WOSK0,20170607,SK,L,0.421052632,6,0.236842105,0.111111111,0,2,1,0.25,4,0.289473684,0.472222222,2,0.055555556,0.2,11,0,0.528571429,LOSE,0,3788,2017,0.905653038,0.680851064,0.927325656,0,1,1,1,0.371952752,0.666666667,0.256985258,0.240740741,1,0,0.2,1,0,1
58,20170608WOSK0,20170608,SK,L,0.358974359,6,0.128205128,0.333333333,0,0,1,0.193548387,3,0.21875,0.322580645,0,0.064516129,0.285714286,5,1,0.333333333,LOSE,0,3788,2017,0.466024268,0.680851064,0,0.333333333,1,0,1,0,0.333333333,0,0,0,0,0.714285714,0,1,0
59,20170609SKLG0,20170609,SK,L,0.275862069,3.375,0.310344828,0.25,0,0,0,0.235294118,0,0.235294118,0.411764706,0,0.029411765,0.166666667,6,0,0.528571429,LOSE,0,3788,2017,0,0.234042553,1,0.083333333,1,0,0,0.247968501,0,0,0.039215686,0,0,0,0.25,0,1
60,20170610SKLG0,20170610,SK,W,0.333333333,3,0.222222222,0.111111111,0,0,0,0.212121212,6,0.333333333,0.575757576,2,0.121212121,0,8,1,1,WIN,3,3791,2017,0.284438472,0.170212766,0.795997172,0,1,0,0,0.052599379,1,0.613225203,0.585858586,1,0.358188628,0,0.75,1,1
61,20170611SKLG0,20170611,SK,L,0.615384615,21.375,0.153846154,0.75,0,0,1,0.129032258,0,0.129032258,0.322580645,1,0.032258065,0,3,0,0.528571429,LOSE,0,3791,2017,1,1,0.181783953,1,1,0,1,0,0,0,0,0,0,0,0,0,1
62,20170613HHSK0,20170613,SK,L,0.55,11,0.175,0.666666667,0,1,0,0.333333333,5,0.358974359,0.777777778,3,0.222222222,0.375,8,0,0.528571429,LOSE,0,3791,2017,1,1,0.371806167,1,1,1,0,1,1,0.821488555,1,1,1,1,0.75,0,1
63,20170614HHSK0,20170614,SK,W,0.28125,3,0.21875,0.444444444,0,1,0,0.2,5,0.294117647,0.533333333,2,0.166666667,0.2,5,0,0.528571429,WIN,3,3794,2017,0,0.170212766,0.764806657,0.666666667,1,1,0,0,1,0.294704781,0.444444444,1,0.728464419,0.2,0,0,1
64,20170615HHSK0,20170615,SK,W,0.25,3,0.15625,0.555555556,0,1,0,0.333333333,2,0.371428571,0.636363636,2,0.121212121,0.166666667,7,0,0,WIN,3,3797,2017,0,0.170212766,0.203377386,1,1,1,0,1,0,0.922645041,0.787878788,1,0.358188628,0,0.5,0,0
65,20170616SKSS0,20170616,SK,W,0.212121212,1,0.333333333,0.222222222,1,0,0,0.205882353,1,0.205882353,0.5,1,0.058823529,0.2,6,0,0.528571429,WIN,3,3800,2017,0,0,1,0,1,0,0,0,0,0,0.333333333,0,0,0.2,0.25,0,1
66,20170617SKSS0,20170617,SK,W,0.487179487,10,0.102564103,0.333333333,0,0,1,0.404761905,7,0.446808511,0.928571429,2,0.333333333,0.380952381,9,0,0,WIN,3,3803,2017,1,1,0,0.333333333,1,0,1,1,1,1,1,1,1,1,1,0,0
67,20170618SKSS0,20170618,SK,L,0.40625,7.875,0.03125,0.5,0,1,1,0.315789474,2,0.35,0.631578947,3,0.131578947,0.333333333,8,0,0.528571429,LOSE,0,3803,2017,0.80082308,1,0,0.833333333,1,1,1,0.926619136,0,0.748596382,0.771929825,1,0.442637493,1,0.75,0,1
68,20170620NCSK0,20170620,SK,W,0.212121212,1,0.121212121,0.111111111,0,2,1,0.233333333,4,0.272727273,0.766666667,3,0.233333333,0.333333333,4,0,0.528571429,WIN,3,3806,2017,0,0,0,0,1,1,1,0.231437268,0.666666667,0.12096637,1,1,1,1,0,0,1
69,20170621NCSK0,20170621,SK,L,0.2,2,0.1,0.888888889,1,1,0,0.228571429,1,0.228571429,0.228571429,0,0.028571429,0.166666667,8,0,0.528571429,LOSE,0,3806,2017,0,0,0,1,1,1,0,0.191289987,0,0,0,0,0,0,0.75,0,1
70,20170622NCSK0,20170622,SK,W,0.378378378,6,0.162162162,0.333333333,0,0,1,0.294117647,7,0.384615385,0.647058824,3,0.382352941,0.625,4,0,0.528571429,WIN,3,3809,2017,0.603440546,0.680851064,0.25648556,0.333333333,1,0,1,0.743905504,1,1,0.823529412,1,1,1,0,0,1
71,20170623KTSK0,20170623,SK,W,0.28125,2,0.15625,0.333333333,0,0,0,0.172413793,5,0.294117647,0.586206897,3,0.137931034,0,6,0,0.528571429,WIN,3,3812,2017,0,0,0.203377386,0.333333333,1,0,0,0,1,0.294704781,0.620689655,1,0.494382022,0,0.25,0,1
72,20170624KTSK0,20170624,SK,W,0.161290323,1,0.225806452,0.333333333,0,1,0,0.24137931,8,0.405405405,0.448275862,1,0.068965517,0.1,11,0,0,WIN,3,3815,2017,0,0,0.828193833,0.333333333,1,1,0,0.299272329,1,1,0.16091954,0,0,0,1,0,0
73,20170625KTSK0,20170625,SK,W,0.428571429,6,0.2,0.444444444,0,1,1,0.28125,3,0.314285714,0.78125,2,0.1875,0.333333333,5,0,0.528571429,WIN,3,3818,2017,0.958900001,0.680851064,0.596377876,0.666666667,1,1,1,0.635419285,0.333333333,0.458515284,1,1,0.898174157,1,0,0,1
74,20170627SKOB0,20170627,SK,W,0.388888889,1,0.277777778,0.222222222,1,1,0,0.161290323,6,0.235294118,0.35483871,1,0.129032258,0.111111111,6,0,0.528571429,WIN,3,3821,2017,0.677874364,0,1,0,1,1,0,0,1,0,0,0,0.42189199,0,0.25,0,1
75,20170628SKOB0,20170628,SK,W,0.294117647,0,0.294117647,0,0,0,0,0.294117647,4,0.368421053,0.411764706,0,0.058823529,0.2,9,0,0,WIN,3,3824,2017,0.006719019,0,1,0,1,0,0,0.743905504,0.666666667,0.898217159,0.039215686,0,0,0.2,1,0,0
76,20170629SKOB0,20170629,SK,L,0.454545455,6.75,0,0.25,1,2,1,0.25,5,0.307692308,0.416666667,1,0.083333333,0.142857143,11,0,0.528571429,LOSE,0,3824,2017,1,0.808510638,0,0.083333333,1,1,1,0.371952752,1,0.40496185,0.055555556,0,0.049625468,0,1,0,1
77,20170630SSSK0,20170630,SK,W,0.342857143,5,0.057142857,0.333333333,0,0,0,0.294117647,3,0.351351351,0.823529412,4,0.205882353,0.166666667,6,0,0.528571429,WIN,3,3827,2017,0.351884625,0.510638298,0,0.333333333,1,0,0,0.743905504,0.333333333,0.759572423,1,1,1,0,0.25,0,1
78,20170701SSSK0,20170701,SK,L,0.294117647,7,0.205882353,0.222222222,1,1,0,0.205882353,5,0.25,0.529411765,1,0.117647059,0.090909091,7,0,0.528571429,LOSE,0,3827,2017,0.006719019,0.85106383,0.649218278,0,1,1,0,0,1,0,0.431372549,0,0.329147389,0,0.5,0,1
79,20170702SSSK0,20170702,SK,W,0.583333333,9,0.166666667,0.8,0,1,0,0.48,0,0.48,0.88,1,0.24,0.333333333,6,0,0.528571429,WIN,3,3830,2017,1,1,0.296948931,1,1,1,0,1,0,1,1,0,1,1,0.25,0,1
80,20170704HTSK0,20170704,SK,L,0.545454545,15,0.25,0.333333333,0,0,2,0.361111111,4,0.41025641,0.694444444,2,0.138888889,0.333333333,7,0,0,LOSE,0,3830,2017,1,1,1,0.333333333,1,0,1,1,0.666666667,1,0.981481481,1,0.502184769,1,0.5,0,0
81,20170705HTSK0,20170705,SK,W,0.625,17,0.145833333,0.444444444,0,0,2,0.414634146,8,0.5,0.975609756,4,0.414634146,0.466666667,7,0,0.528571429,WIN,3,3833,2017,1,1,0.109805841,0.666666667,1,0,1,1,1,1,1,1,1,1,0.5,0,1
82,20170706HTSK0,20170706,SK,L,0.433333333,5,0.033333333,0.777777778,0,3,1,0.161290323,4,0.235294118,0.419354839,1,0.096774194,0.25,5,0,0.528571429,LOSE,0,3833,2017,0.992623077,0.510638298,0,1,1,1,1,0,0.666666667,0,0.064516129,0,0.159115622,0.5,0,0,1
83,20170707SKLT0,20170707,SK,W,0.352941176,5,0.176470588,1,0,2,0,0.323529412,4,0.361111111,0.794117647,4,0.176470588,0.333333333,7,0,0.528571429,WIN,3,3836,2017,0.423298198,0.510638298,0.385016268,1,1,1,0,0.991874005,0.666666667,0.838843834,1,1,0.808327826,1,0.5,0,1
84,20170708SKLT0,20170708,SK,L,0.366666667,6.75,0.3,1.125,0,0,2,0.235294118,3,0.289473684,0.470588235,1,0.117647059,0.25,7,0,0.528571429,LOSE,0,3836,2017,0.520500007,0.808510638,1,1,1,0,1,0.247968501,0.333333333,0.256985258,0.235294118,0,0.329147389,0.5,0.5,0,1
85,20170709SKLT0,20170709,SK,W,0.34375,0,0.21875,0.333333333,0,2,0,0.257142857,7,0.365853659,0.428571429,1,0.171428571,0.2,9,0,0,WIN,3,3839,2017,0.358207702,0,0.764806657,0.333333333,1,1,0,0.432173674,1,0.877364089,0.095238095,0,0.767255217,0.2,1,0,0
86,20170711LGSK0,20170711,SK,W,0.193548387,1,0.161290323,0.222222222,0,0,0,0.233333333,3,0.272727273,0.5,1,0.2,0.2,4,1,0.5,WIN,3,3842,2017,0,0,0.24865394,0,1,0,0,0.231437268,0.333333333,0.12096637,0.333333333,0,1,0.2,0,1,0
87,20170712LGSK0,20170712,SK,L,0.473684211,12,0.157894737,0.888888889,1,0,2,0.305555556,8,0.422222222,0.583333333,1,0.166666667,0.222222222,10,1,0.5,LOSE,0,3842,2017,1,1,0.218151841,1,1,0,1,0.840337699,1,1,0.611111111,0,0.728464419,0.333333333,1,1,0
88,20170713LGSK0,20170713,SK,L,0.5,9,0.075,0.333333333,0,1,0,0.151515152,5,0.243243243,0.333333333,1,0.03030303,0,10,0,0.528571429,LOSE,0,3842,2017,1,1,0,0.333333333,1,1,0,0,1,0,0,0,0,0,1,0,1
89,20170718OBSK0,20170718,SK,L,0.411764706,6,0.088235294,0.222222222,1,2,1,0.172413793,5,0.25,0.379310345,1,0.137931034,0.222222222,4,0,0.528571429,LOSE,0,3842,2017,0.839877378,0.680851064,0,0,1,1,1,0,1,0,0,0,0.494382022,0.333333333,0,0,1
90,20170719OBSK0,20170719,SK,W,0.428571429,8,0.285714286,0.888888889,1,1,2,0.40625,4,0.444444444,1.03125,5,0.34375,0.8,2,1,0.5,WIN,3,3845,2017,0.958900001,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0,1,0
91,20170720OBSK0,20170720,SK,L,0.486486486,14,0.216216216,0.222222222,1,0,1,0.242424242,4,0.324324324,0.545454545,1,0.060606061,0,8,0,0.528571429,LOSE,0,3845,2017,1,1,0.742046011,0,1,0,1,0.308082077,0.666666667,0.540051592,0.484848485,0,0,0,0.75,0,1
92,20170721SKNC0,20170721,SK,L,0.575757576,11.25,0.090909091,1,0,0,2,0.368421053,3,0.414634146,0.789473684,3,0.157894737,0.166666667,9,0,0.528571429,LOSE,0,3845,2017,1,1,0,1,1,0,1,1,0.333333333,1,1,1,0.657007688,0,1,0,1
93,20170722SKNC0,20170722,SK,L,0.441176471,9,0.147058824,0.75,1,2,2,0.205882353,3,0.27027027,0.264705882,0,0.058823529,0.2,8,0,0.528571429,LOSE,0,3845,2017,1,1,0.120814258,1,1,1,1,0,0.333333333,0.101009931,0,0,0,0.2,0.75,0,1
94,20170723SKNC0,20170723,SK,L,0.457142857,9,0.142857143,0.375,0,0,1,0.212121212,4,0.277777778,0.333333333,1,0.03030303,0,9,0,0.528571429,LOSE,0,3845,2017,1,1,0.083071114,0.458333333,1,0,1,0.052599379,0.666666667,0.161987939,0,0,0,0,1,0,1
95,20170725SKHT0,20170725,SK,L,0.512195122,11,0.195121951,0.555555556,2,0,1,0.340909091,10,0.431372549,0.659090909,3,0.204545455,0.25,14,2,1,LOSE,0,3845,2017,1,1,0.552559006,1,1,0,1,1,1,1,0.863636364,1,1,0.5,1,1,1
96,20170726SKHT0,20170726,SK,L,0.372093023,6.967741935,0.139534884,0.677419355,0,1,1,0.225,8,0.340425532,0.475,2,0.175,0.333333333,7,1,1,LOSE,0,3845,2017,0.558928629,0.845573095,0.053227698,1,1,1,1,0.161179526,1,0.67082996,0.25,1,0.796348315,1,0.5,1,1
97,20170727SKHT0,20170727,SK,L,0.513513514,10.125,0.108108108,0.25,0,0,1,0.096774194,2,0.151515152,0.096774194,0,0,0,5,1,1,LOSE,0,3845,2017,1,1,0,0.083333333,1,0,1,0,0,0,0,0,0,0,0,1,1
98,20170728LTSK0,20170728,SK,W,0.5,7,0.125,0.333333333,0,1,1,0.2,7,0.324324324,0.6,3,0.266666667,0.428571429,4,1,1,WIN,3,3848,2017,1,0.85106383,0,0.333333333,1,1,1,0,1,0.540051592,0.666666667,1,1,1,0,1,1
99,20170729LTSK0,20170729,SK,W,0.290322581,1,0.129032258,0.222222222,0,3,0,0.225806452,5,0.294117647,0.419354839,1,0.096774194,0.285714286,8,1,1,WIN,3,3851,2017,0,0,0,0,1,1,0,0.167978662,1,0.294704781,0.064516129,0,0.159115622,0.714285714,0.75,1,1
100,20170730LTSK0,20170730,SK,L,0.2,3,0.333333333,0.333333333,0,0,1,0.193548387,3,0.264705882,0.193548387,0,0.064516129,0.222222222,5,1,1,LOSE,0,3851,2017,0,0.170212766,1,0.333333333,1,0,1,0,0.333333333,0.055814466,0,0,0,0.333333333,0,1,1
101,20170801SKWO0,20170801,SK,L,0.3125,3.375,0.09375,0.375,0,0,0,0.103448276,1,0.133333333,0.103448276,0,0,0,3,0,0.528571429,LOSE,0,3851,2017,0.136900013,0.234042553,0,0.458333333,1,0,0,0,0,0,0,0,0,0,0,0,1
102,20170802SKWO0,20170802,SK,L,0.387096774,5.625,0.225806452,0.375,0,0,0,0.314285714,4,0.384615385,0.6,2,0.114285714,0.166666667,8,1,1,LOSE,0,3851,2017,0.665182883,0.617021277,0.828193833,0.458333333,1,0,0,0.913941048,0.666666667,1,0.666666667,1,0.30176565,0,0.75,1,1
103,20170803SKWO0,20170803,SK,L,0.513513514,12.375,0.243243243,0.5,0,0,1,0.297297297,1,0.297297297,0.675675676,1,0.081081081,0.363636364,8,0,0,LOSE,0,3851,2017,1,1,0.984826236,0.833333333,1,0,1,0.770712909,0,0.320530762,0.918918919,0,0.031278469,1,0.75,0,0
104,20170804SKKT0,20170804,SK,W,0.382352941,5,0.088235294,0.444444444,0,1,1,0.342105263,4,0.375,0.526315789,0,0.157894737,0.333333333,9,1,0.5,WIN,3,3854,2017,0.631587788,0.510638298,0,0.666666667,1,1,1,1,0.666666667,0.95165315,0.421052632,0,0.657007688,1,1,1,0
105,20170805SKKT0,20170805,SK,L,0.35483871,4.5,0.193548387,0.125,0,1,0,0.314285714,3,0.358974359,0.428571429,0,0.085714286,0.214285714,9,0,0,LOSE,0,3854,2017,0.436736237,0.425531915,0.538423886,0,1,1,0,0.913941048,0.333333333,0.821488555,0.095238095,0,0.069020867,0.285714286,1,0,0
106,20170806SKKT0,20170806,SK,L,0.433333333,6.75,0.3,0.5,0,1,1,0.272727273,1,0.264705882,0.393939394,0,0.090909091,0.285714286,6,0,0.528571429,LOSE,0,3854,2017,0.992623077,0.808510638,1,0.833333333,1,1,1,0.563564776,0,0.055814466,0,0,0.1113381,0.714285714,0.25,0,1
107,20170808NCSK0,20170808,SK,W,0.206896552,0,0.137931034,0.111111111,0,2,0,0.275862069,4,0.363636364,0.551724138,2,0.137931034,0.222222222,7,2,1,WIN,3,3857,2017,0,0,0.038820531,0,1,1,0,0.58999402,0.666666667,0.859354619,0.505747126,1,0.494382022,0.333333333,0.5,1,1
108,20170809NCSK0,20170809,SK,L,0.512820513,10,0.102564103,1,0,1,0,0.257142857,2,0.297297297,0.6,2,0.142857143,0.375,5,0,0.528571429,LOSE,0,3857,2017,1,1,0,1,1,1,0,0.432173674,0,0.320530762,0.666666667,1,0.534510433,1,0,0,1
109,20170810SKLG0,20170810,SK,W,0.303030303,1,0.212121212,0.333333333,0,3,1,0.25,4,0.289473684,0.416666667,0,0.055555556,0,11,0,0.528571429,WIN,3,3860,2017,0.069837077,0,0.705261128,0.333333333,1,1,1,0.371952752,0.666666667,0.256985258,0.055555556,0,0,0,1,0,1
110,20170811SKLG0,20170811,SK,L,0.375,6.75,0.34375,0.625,0,1,0,0.212121212,3,0.277777778,0.393939394,1,0.060606061,0.333333333,7,0,0,LOSE,0,3860,2017,0.579515391,0.808510638,1,1,1,1,0,0.052599379,0.333333333,0.161987939,0,0,0,1,0.5,0,0
111,20170812KTSK0,20170812,SK,W,0.333333333,3,0.121212121,0.666666667,0,3,0,0.361111111,5,0.425,0.75,1,0.194444444,0.214285714,10,0,0.528571429,WIN,3,3863,2017,0.284438472,0.170212766,0,1,1,1,0,1,1,1,1,0,0.95474407,0.285714286,1,0,1
112,20170813KTSK0,20170813,SK,L,0.682926829,11,0.170731707,0.444444444,0,1,0,0.228571429,1,0.25,0.457142857,1,0.085714286,0.125,6,0,0.528571429,LOSE,0,3863,2017,1,1,0.333464656,0.666666667,1,1,0,0.191289987,0,0,0.19047619,0,0.069020867,0,0.25,0,1
113,20170816SKHH0,20170816,SK,L,0.470588235,9,0.147058824,0.625,0,1,2,0.294117647,2,0.314285714,0.529411765,1,0.147058824,0.285714286,5,1,1,LOSE,0,3863,2017,1,1,0.120814258,1,1,1,1,0.743905504,0,0.458515284,0.431372549,0,0.568737607,0.714285714,0,1,1
114,20170817LGSK0,20170817,SK,W,0.225806452,1,0.129032258,0.555555556,1,1,0,0.35483871,6,0.4,0.774193548,1,0.193548387,0.363636364,9,0,0.528571429,WIN,3,3866,2017,0,0,0,1,1,1,0,1,1,1,1,0,0.947444726,1,1,0,1
115,20170818LGSK0,20170818,SK,W,0.263157895,2,0.289473684,0,0,0,2,0.382352941,1,0.4,0.794117647,3,0.205882353,0.285714286,4,0,0,WIN,3,3869,2017,0,0,1,0,1,0,1,1,0,1,1,1,1,0.714285714,0,0,0
116,20170819SKHT0,20170819,SK,W,0.21875,1,0.25,0.333333333,0,0,0,0.434782609,3,0.446808511,0.913043478,3,0.282608696,0.4375,9,1,1,WIN,3,3872,2017,0,0,1,0.333333333,1,0,0,1,0.333333333,1,1,1,1,1,1,1,1
117,20170822OBSK0,20170822,SK,L,0.512820513,10,0.128205128,0.555555556,0,2,0,0.361111111,6,0.425,0.75,2,0.166666667,0.333333333,11,1,0.5,LOSE,0,3872,2017,1,1,0,1,1,1,0,1,1,1,1,1,0.728464419,1,1,1,0
118,20170823OBSK0,20170823,SK,L,0.323529412,4,0.117647059,0.444444444,0,1,1,0.172413793,2,0.193548387,0.310344828,0,0.034482759,0,4,0,0.528571429,LOSE,0,3872,2017,0.215008609,0.340425532,0,0.666666667,1,1,1,0,0,0,0,0,0,0,0,0,1
119,20170824SKSS0,20170824,SK,W,0.525,7,0.125,0.666666667,0,1,1,0.25,3,0.307692308,0.694444444,4,0.25,0.4,3,1,1,WIN,3,3875,2017,1,0.85106383,0,1,1,1,1,0.371952752,0.333333333,0.40496185,0.981481481,1,1,1,0,1,1
120,20170825SKSS0,20170825,SK,W,0.285714286,5,0.228571429,0.444444444,0,1,0,0.35,3,0.395348837,0.7,2,0.175,0.363636364,9,1,0.5,WIN,3,3878,2017,0,0.510638298,0.853031257,0.666666667,1,1,0,1,0.333333333,1,1,1,0.796348315,1,1,1,0
121,20170826HHSK0,20170826,SK,W,0.225806452,1,0.290322581,0.111111111,0,0,0,0.2,1,0.192307692,0.2,0,0.08,0.166666667,3,0,0.528571429,WIN,3,3881,2017,0,0,1,0,1,0,0,0,0,0,0,0,0.02247191,0,0,0,1
122,20170827HHSK0,20170827,SK,W,0.258064516,2,0.258064516,0.222222222,0,0,0,0.193548387,3,0.257142857,0.322580645,1,0.096774194,0.2,7,2,1,WIN,3,3884,2017,0,0,1,0,1,0,0,0,0.333333333,0,0,0,0.159115622,0.2,0.5,1,1
123,20170829SKWO0,20170829,SK,L,0.538461538,9,0.256410256,0.25,1,1,0,0.242424242,4,0.315789474,0.454545455,0,0.121212121,0.181818182,7,0,0,LOSE,0,3884,2017,1,1,1,0.083333333,1,1,0,0.308082077,0.666666667,0.470729225,0.181818182,0,0.358188628,0.090909091,0.5,0,0
124,20170830SKWO0,20170830,SK,L,0.459459459,11.25,0.108108108,0.75,0,1,0,0.1875,4,0.257142857,0.1875,0,0,0,9,0,0.528571429,LOSE,0,3884,2017,1,1,0,1,1,1,0,0,0.666666667,0,0,0,0,0,1,0,1
125,20170831SSSK0,20170831,SK,W,0.416666667,4,0.083333333,0.222222222,0,0,0,0.333333333,4,0.378378378,0.636363636,1,0.090909091,0.25,8,1,1,WIN,3,3887,2017,0.87459231,0.340425532,0,0,1,0,0,1,0.666666667,0.979093254,0.787878788,0,0.1113381,0.5,0.75,1,1
126,20170901SSSK0,20170901,SK,W,0.388888889,7,0.138888889,0.222222222,0,0,0,0.333333333,8,0.45,0.787878788,1,0.181818182,0.176470588,11,0,0,WIN,3,3890,2017,0.677874364,0.85106383,0.047424811,0,1,0,0,1,1,1,1,0,0.851889683,0.058823529,1,0,0
127,20170902SKKT0,20170902,SK,W,0.405405405,7,0.27027027,0.333333333,0,0,1,0.372093023,2,0.386363636,1.23255814,7,0.348837209,0.307692308,3,0,0.528571429,WIN,3,3893,2017,0.794841791,0.85106383,1,0.333333333,1,0,1,1,0,1,1,1,1,0.846153846,0,0,1
128,20170903SKKT0,20170903,SK,L,0.595238095,14.625,0.142857143,0.125,0,0,0,0.358974359,0,0.358974359,0.615384615,0,0.102564103,0.333333333,7,0,0.528571429,LOSE,0,3893,2017,1,1,0.083071114,0,1,0,0,1,0,0.821488555,0.717948718,0,0.206280611,1,0.5,0,1
129,20170905LTSK0,20170905,SK,W,0.323529412,2,0.294117647,0.111111111,0,1,0,0.3125,0,0.3125,0.8125,4,0.1875,0,2,0,0,WIN,3,3896,2017,0.215008609,0,1,0,1,1,0,0.898885817,0,0.444011229,1,1,0.898174157,0,0,0,0
130,20170907SKNC0,20170907,SK,L,0.485714286,4.5,0.142857143,1,0,1,0,0.133333333,5,0.257142857,0.4,2,0.1,0.2,6,0,0.528571429,LOSE,0,3896,2017,1,0.425531915,0.083071114,1,1,1,0,0,1,0,0,1,0.185393258,0.2,0.25,0,1
131,20170908SKNC0,20170908,SK,L,0.464285714,4.5,0.178571429,0.625,0,2,0,0.21875,0,0.21875,0.53125,2,0.0625,0,5,0,0.528571429,LOSE,0,3896,2017,1,0.425531915,0.40388784,1,1,1,0,0.108486219,0,0,0.4375,1,0,0,0,0,1
132,20170909WOSK0,20170909,SK,W,0.2,1,0.266666667,0.444444444,0,1,0,0.172413793,2,0.225806452,0.379310345,1,0.068965517,0.2,5,0,0.528571429,WIN,3,3899,2017,0,0,1,0.666666667,1,1,0,0,0,0,0,0,0,0.2,0,0,1
133,20170910WOSK0,20170910,SK,W,0.394736842,8,0.184210526,0.222222222,0,1,0,0.475,6,0.489795918,0.925,3,0.425,0.583333333,9,0,0.528571429,WIN,3,3902,2017,0.719288668,1,0.454543113,0,1,1,0,1,1,1,1,1,1,1,1,0,1
134,20170912HTSK0,20170912,SK,L,0.351351351,6,0.135135135,0.222222222,0,0,0,0.257142857,1,0.27027027,0.428571429,1,0.057142857,0.166666667,8,0,0.528571429,LOSE,0,3902,2017,0.412039302,0.680851064,0.013705335,0,1,0,0,0.432173674,0,0.101009931,0.095238095,0,0,0,0.75,0,1
