"","G_ID","GDAY_DS","T_ID","WLS","P1","P2","P3","P4","D1","D2","D3","B1","B2","B3","B4","C1","C2","C3","C4","S1","S2","YEAR","W","WS","WC","p1","p2","p3","p4","d1","d2","d3","b1","b2","b3","b4","c1","c2","c3","c4","s1","s2"
"2377","20170629SKOB0",20170629,"OB","W",0.305555555555556,3,0.25,0.333333333333333,0,0,1,0.333333333333333,2,0.371428571428571,0.757575757575758,3,0.181818181818182,0.285714285714286,6,0,0.665384615384615,2017,"WIN",3,112,0.428782505910166,0.432414373391408,0.643317173110471,0.475,1,0.375,0.625,0.605507471519455,0.291666666666667,0.534059233449477,0.658678812930619,0.75,0.576199107640825,0.511675824175824,0.291666666666667,0.375,0.375
"2378","20170630OBHH0",20170630,"OB","L",0.648648648648649,14.625,0.189189189189189,0,0,0,0,0.333333333333333,8,0.434782608695652,0.743589743589744,2,0.205128205128205,0.210526315789474,13,0,0.665384615384615,2017,"LOOSE",0,112,0.990871190339275,1,0.492200494949085,0.175,1,0.375,0.375,0.605507471519455,0.791666666666667,0.68703605514316,0.648784929088766,0.625,0.625,0.416244939271255,0.875,0.375,0.375
"2379","20170701OBHH0",20170701,"OB","L",0.588235294117647,10.125,0.117647058823529,0.25,0,2,1,0.333333333333333,2,0.361111111111111,0.575757575757576,1,0.0909090909090909,0.166666666666667,6,0,0.665384615384615,2017,"LOOSE",0,112,0.891896120150188,0.841491783805187,0.314416167700396,0.4,1,0.875,0.625,0.605507471519455,0.291666666666667,0.509146341463415,0.53005832298654,0.5,0.385875627440045,0.360576923076923,0.291666666666667,0.375,0.375
"2380","20170704KTOB0",20170704,"OB","W",0.212121212121212,1,0.151515151515152,0.111111111111111,0,0,0,0.333333333333333,0,0.333333333333333,0.722222222222222,3,0.222222222222222,0.571428571428571,5,0,0.665384615384615,2017,"WIN",3,115,0.275709219858156,0.317585626608592,0.398579387940011,0.275,1,0.375,0.375,0.605507471519455,0.125,0.442073170731707,0.63366927321927,0.75,0.660787321063395,0.874313186813187,0.208333333333333,0.375,0.375
"2381","20170705KTOB0",20170705,"OB","W",0.222222222222222,1,0.222222222222222,0.333333333333333,1,2,0,0.266666666666667,5,0.333333333333333,0.5,0,0.1,0.181818181818182,8,1,1,2017,"WIN",3,118,0.29225768321513,0.317585626608592,0.574288567036752,0.475,1,0.875,0.375,0.448762390886226,0.541666666666667,0.442073170731707,0.476466452176507,0.375,0.404907975460123,0.379807692307692,0.458333333333333,0.625,0.625
"2382","20170707OBNC0",20170707,"OB","W",0.3125,1,0.28125,0.555555555555556,0,3,1,0.325,3,0.372093023255814,0.975,4,0.15,0.222222222222222,10,0,0.665384615384615,2017,"WIN",3,121,0.440159574468085,0.317585626608592,0.720974354943405,0.675,1,1,0.625,0.585914336440302,0.375,0.535663641520136,0.812487482155413,0.875,0.509585889570552,0.431089743589743,0.625,0.375,0.375
"2383","20170709OBNC0",20170709,"OB","L",0.567567567567568,10.125,0.162162162162162,0.625,0,1,0,0.361111111111111,4,0.384615384615385,0.694444444444444,2,0.111111111111111,0.0909090909090909,10,0,0.665384615384615,2017,"LOOSE",0,121,0.858036227717079,0.841491783805187,0.425037526877358,0.7375,1,0.625,0.375,0.670817921783301,0.458333333333333,0.565900562851782,0.614018920588925,0.625,0.428169734151329,0.264423076923077,0.625,0.375,0.375
"2384","20170711WOOB0",20170711,"OB","L",0.324324324324324,5,0.108108108108108,0.333333333333333,0,0,1,0.212121212121212,2,0.257142857142857,0.393939393939394,1,0.0303030303030303,0,7,0,0,2017,"LOOSE",0,121,0.459531339850489,0.547243120174223,0.290711590733904,0.475,1,0.375,0.625,0.320516415822674,0.291666666666667,0.258101045296167,0.401437833042461,0.5,0.258993307306191,0.149038461538461,0.375,0.375,0
"2385","20170712WOOB0",20170712,"OB","W",0.272727272727273,3,0.272727272727273,0,0,2,0,0.314285714285714,5,0.4,0.485714285714286,1,0.114285714285714,0.25,10,1,1,2017,"WIN",3,124,0.375,0.432414373391408,0.699795123534423,0.175,1,0.875,0.375,0.560723162767104,0.541666666666667,0.603048780487805,0.466360556538044,0.5,0.434815950920245,0.466346153846154,0.625,0.625,0.625
"2386","20170713WOOB0",20170713,"OB","W",0.333333333333333,4,0.222222222222222,0.111111111111111,0,0,0,0.378378378378378,1,0.394736842105263,0.540540540540541,1,0.216216216216216,0.666666666666667,6,0,0.665384615384615,2017,"WIN",3,127,0.474290780141844,0.489828746782815,0.574288567036752,0.275,1,0.375,0.375,0.711416309785151,0.208333333333333,0.590340179717587,0.505145345204579,0.5,0.648213397446526,0.995192307692308,0.291666666666667,0.375,0.375
"2387","20170718OBSK0",20170718,"OB","W",0.241379310344828,4,0.0689655172413793,0.333333333333333,0,1,1,0.294117647058823,3,0.333333333333333,0.588235294117647,1,0.176470588235294,0.333333333333333,4,0,0,2017,"WIN",3,130,0.323642699926632,0.489828746782815,0.193441085250713,0.475,1,0.625,0.625,0.513304482911673,0.375,0.442073170731707,0.538885219355251,0.5,0.565003608805485,0.572115384615384,0.125,0.375,0
"2388","20170719OBSK0",20170719,"OB","L",0.5625,13.5,0.125,0.375,0,2,0,0.285714285714286,8,0.409090909090909,0.628571428571429,1,0.228571428571429,0.230769230769231,9,0,0.665384615384615,2017,"LOOSE",0,130,0.849734042553191,1,0.332688445778733,0.5125,1,0.875,0.375,0.493546699638577,0.791666666666667,0.625,0.567419512922677,0.5,0.674079754601227,0.441937869822485,0.541666666666667,0.375,0.375
"2389","20170720OBSK0",20170720,"OB","W",0.363636363636364,2,0.272727272727273,0.444444444444444,0,0,0,0.297297297297297,3,0.325,0.810810810810811,2,0.378378378378378,0.555555555555556,1,0,0.665384615384615,2017,"WIN",3,133,0.523936170212766,0.375,0.699795123534423,0.575,1,0.375,0.375,0.520780400906899,0.375,0.421951219512195,0.696337965391723,0.625,0.987709335101973,0.854166666666668,0,0.375,0.375
"2390","20170721HHOB0",20170721,"OB","W",0.382352941176471,6,0.205882352941176,0.444444444444444,0,1,2,0.333333333333333,2,0.361111111111111,0.878787878787879,3,0.242424242424242,0.222222222222222,5,0,0.665384615384615,2017,"WIN",3,136,0.554599499374218,0.604657493565631,0.533683504640446,0.575,1,0.625,0.875,0.605507471519455,0.291666666666667,0.509146341463415,0.744425806226671,0.75,0.703081427774679,0.431089743589743,0.208333333333333,0.375,0.375
"2391","20170722HHOB0",20170722,"OB","W",0.285714285714286,1,0.114285714285714,0,1,2,0,0.461538461538462,7,0.521739130434783,0.871794871794872,3,0.435897435897436,0.7,6,0,0.665384615384615,2017,"WIN",3,139,0.396276595744681,0.317585626608592,0.306063126293156,0.175,1,0.875,0.375,0.906940318891051,0.708333333333333,0.897004241781548,0.739478864305745,0.75,1,1,0.291666666666667,0.375,0.375
"2392","20170723HHOB0",20170723,"OB","W",0.432432432432432,7,0.0810810810810811,0.333333333333333,0,0,1,0.324324324324324,4,0.375,0.648648648648649,2,0.189189189189189,0.571428571428571,7,0,0.665384615384615,2017,"WIN",3,142,0.636644623346751,0.662071866957038,0.223548622662177,0.475,1,0.375,0.625,0.584325703866316,0.458333333333333,0.542682926829268,0.581622393279436,0.625,0.591630741170619,0.874313186813187,0.375,0.375,0.375
"2393","20170725OBKT0",20170725,"OB","W",0.323529411764706,5,0.205882352941176,0.666666666666667,0,0,0,0.357142857142857,3,0.4,0.738095238095238,3,0.142857142857143,0.2,12,1,1,2017,"WIN",3,145,0.458229036295369,0.547243120174223,0.533683504640446,0.775,1,0.375,0.375,0.661487857459894,0.375,0.603048780487805,0.644898046150896,0.75,0.494631901840491,0.402884615384615,0.791666666666667,0.625,0.625
"2394","20170726OBKT0",20170726,"OB","W",0.428571428571429,3,0.2,0.333333333333333,0,0,0,0.342105263157895,3,0.380952380952381,0.552631578947368,0,0.184210526315789,0.357142857142857,8,2,1,2017,"WIN",3,148,0.63031914893617,0.432414373391408,0.519065682177776,0.475,1,0.375,0.375,0.626131824234354,0.375,0.55705574912892,0.513698699265582,0.375,0.581207620277688,0.602335164835165,0.458333333333333,0.875,0.625
"2395","20170727OBKT0",20170727,"OB","W",0.28125,3,0.1875,0.777777777777778,0,1,1,0.25,6,0.351351351351351,0.59375,1,0.15625,0.285714285714286,6,1,0.333333333333333,2017,"WIN",3,151,0.388962765957447,0.432414373391408,0.488002809444602,0.875,1,0.625,0.625,0.409576120727918,0.625,0.48558009228741,0.542786392303923,0.5,0.522670628834356,0.511675824175824,0.291666666666667,0.625,0.126915708812261
"2396","20170728HTOB0",20170728,"OB","D",0.232558139534884,2.25,0.162790697674419,0.25,0,1,1,0.227272727272727,5,0.306122448979592,0.227272727272727,0,0.0454545454545455,0.25,11,3,1,2017,"WIN",1,152,0.30919099455715,0.389353593347852,0.426599456367398,0.4,1,0.625,0.625,0.356140297784772,0.541666666666667,0.376368840219014,0.283535717260389,0.375,0.290713887339654,0.466346153846154,0.708333333333333,1,0.625
"2397","20170729HTOB0",20170729,"OB","L",0.21875,2,0.1875,0.444444444444444,0,0,0,0.181818181818182,2,0.228571428571429,0.393939393939394,0,0.0303030303030303,0.25,7,0,0.665384615384615,2017,"LOOSE",0,152,0.28656914893617,0.375,0.488002809444602,0.575,1,0.375,0.375,0.249268651898479,0.291666666666667,0.18911149825784,0.401437833042461,0.375,0.258993307306191,0.466346153846154,0.375,0.375,0.375
"2398","20170730HTOB0",20170730,"OB","W",0.233333333333333,4,0.2,0.444444444444444,0,0,0,0.303030303030303,3,0.351351351351351,0.606060606060606,1,0.181818181818182,0.3,6,1,1,2017,"WIN",3,155,0.310460992907801,0.489828746782815,0.519065682177776,0.575,1,0.375,0.375,0.53425970759526,0.375,0.48558009228741,0.551495071310553,0.5,0.576199107640825,0.529807692307692,0.291666666666667,0.625,0.625
"2399","20170801OBSS0",20170801,"OB","W",0.414634146341463,5,0.195121951219512,0,0,0,0,0.431818181818182,3,0.458333333333333,0.863636363636364,3,0.272727272727273,0.333333333333333,9,0,0.665384615384615,2017,"WIN",3,158,0.60748572911261,0.547243120174223,0.506943585501416,0.175,1,0.375,0.375,0.83706270427309,0.375,0.74390243902439,0.733707432064665,0.75,0.766522587841606,0.572115384615384,0.541666666666667,0.375,0.375
"2400","20170802OBSS0",20170802,"OB","W",0.378378378378378,2,0.243243243243243,0.333333333333333,0,0,0,0.289473684210526,1,0.307692307692308,0.5,1,0.131578947368421,0.25,8,0,0.665384615384615,2017,"WIN",3,161,0.54808798159862,0.375,0.626526431092539,0.475,1,0.375,0.375,0.502385707944962,0.208333333333333,0.38015947467167,0.476466452176507,0.5,0.47102034226671,0.466346153846154,0.458333333333333,0.375,0.375
"2401","20170803OBSS0",20170803,"OB","W",0.384615384615385,4,0.153846153846154,0.222222222222222,0,1,1,0.404761904761905,5,0.458333333333333,0.880952380952381,1,0.333333333333333,0.409090909090909,7,0,0.665384615384615,2017,"WIN",3,164,0.558306055646481,0.489828746782815,0.404371998239904,0.375,1,0.625,0.625,0.773448629340773,0.541666666666667,0.74390243902439,0.745957002535529,0.5,0.89340490797546,0.668269230769231,0.375,0.375,0.375
"2402","20170804OBLG0",20170804,"OB","W",0.27027027027027,4,0.108108108108108,0.222222222222222,0,1,0,0.4,5,0.446808510638298,0.75,2,0.25,0.384615384615385,9,0,0.665384615384615,2017,"WIN",3,167,0.370974698102358,0.489828746782815,0.290711590733904,0.375,1,0.625,0.375,0.762252552152685,0.541666666666667,0.716074208614427,0.653319625849615,0.625,0.718941717791411,0.637204142011835,0.541666666666667,0.375,0.375
"2403","20170805OBLG0",20170805,"OB","W",0.172413793103448,1,0.137931034482759,0.555555555555556,0,0,0,0.193548387096774,2,0.242424242424242,0.32258064516129,1,0.032258064516129,0,6,1,1,2017,"WIN",3,170,0.210656639765224,0.317585626608592,0.36482245205443,0.675,1,0.375,0.375,0.276848431482038,0.291666666666667,0.222560975609756,0.350957748279462,0.5,0.263086285375025,0.149038461538461,0.291666666666667,0.625,0.625
"2404","20170806OBLG0",20170806,"OB","W",0.28125,3,0.25,0.555555555555556,0,1,1,0.341463414634146,6,0.41304347826087,0.853658536585366,2,0.219512195121951,0.461538461538462,8,0,0.665384615384615,2017,"WIN",3,173,0.388962765957447,0.432414373391408,0.643317173110471,0.675,1,0.625,0.625,0.624622725255215,0.625,0.634544008483563,0.726648990543343,0.625,0.655113721382613,0.73483727810651,0.458333333333333,0.375,0.375
"2405","20170808HHOB0",20170808,"OB","W",0.258064516129032,1,0.290322580645161,0.444444444444444,0,0,1,0.314285714285714,2,0.351351351351351,0.6,1,0.228571428571429,0.555555555555556,5,0,0.665384615384615,2017,"WIN",3,176,0.350978037062457,0.317585626608592,0.743519988378774,0.575,1,0.375,0.625,0.560723162767104,0.291666666666667,0.48558009228741,0.54720772164575,0.5,0.674079754601227,0.854166666666668,0.208333333333333,0.375,0.375
"2406","20170809HHOB0",20170809,"OB","L",0.659090909090909,12,0.0909090909090909,0.111111111111111,0,1,0,0.264705882352941,3,0.285714285714286,0.5,1,0.176470588235294,0.25,4,0,0.665384615384615,2017,"LOOSE",0,176,1,0.949143733914076,0.247971520142805,0.275,1,0.625,0.375,0.444152241455837,0.375,0.327090592334495,0.476466452176507,0.5,0.565003608805485,0.466346153846154,0.125,0.375,0.375
"2407","20170810OBWO0",20170810,"OB","W",0.25,4,0.1875,0.444444444444444,0,1,0,0.333333333333333,5,0.390243902439024,0.75,1,0.194444444444445,0.375,9,0,0.665384615384615,2017,"WIN",3,179,0.337765957446809,0.489828746782815,0.488002809444602,0.575,1,0.625,0.375,0.605507471519455,0.541666666666667,0.579491374182034,0.653319625849615,0.5,0.602632924335378,0.625,0.541666666666667,0.375,0.375
"2408","20170811OBWO0",20170811,"OB","L",0.393939393939394,6.75,0.242424242424242,0.375,0,1,0,0.242424242424242,4,0.305555555555556,0.303030303030303,0,0.0909090909090909,0.363636363636364,7,0,0.665384615384615,2017,"LOOSE",0,179,0.573581560283688,0.647718273609186,0.62449118963582,0.5125,1,0.625,0.375,0.391764179746869,0.458333333333333,0.375,0.337127588070421,0.375,0.385875627440045,0.610576923076923,0.375,0.375,0.375
"2409","20170812NCOB0",20170812,"OB","W",0.303030303030303,0,0.242424242424242,0.222222222222222,0,0,0,0.233333333333333,5,0.323529411764706,0.3,0,0.1,0.375,7,0,0.665384615384615,2017,"WIN",3,182,0.424645390070922,0.260171253217185,0.62449118963582,0.375,1,0.375,0.375,0.370389850569611,0.541666666666667,0.418400286944046,0.33498391323802,0.375,0.404907975460123,0.625,0.375,0.375,0.375
"2410","20170813NCOB0",20170813,"OB","W",0.2,1,0.266666666666667,0.333333333333333,0,2,2,0.21875,3,0.264705882352941,0.21875,0,0.0625,0.5,7,0,0.665384615384615,2017,"WIN",3,185,0.255851063829787,0.317585626608592,0.684734336754703,0.475,1,0.875,0.875,0.336101864181092,0.375,0.276362984218077,0.27750663179426,0.375,0.326399539877301,0.783653846153846,0.375,0.375,0.375
"2411","20170815OBLT0",20170815,"OB","L",0.4,9,0.171428571428571,0,0,0,0,0.242424242424242,4,0.305555555555556,0.484848484848485,1,0.181818181818182,0.5,4,1,0.5,2017,"LOOSE",0,185,0.583510638297872,0.776900613739854,0.448064830216236,0.175,1,0.375,0.375,0.391764179746869,0.458333333333333,0.375,0.4657480780145,0.5,0.576199107640825,0.783653846153846,0.125,0.625,0.251436781609195
"2412","20170816OBLT0",20170816,"OB","L",0.333333333333333,4.5,0.333333333333333,0.125,0,1,0,0.25,1,0.272727272727273,0.4375,0,0.03125,0.125,4,0,0.665384615384615,2017,"LOOSE",0,185,0.474290780141844,0.518535933478519,0.850402991331629,0.2875,1,0.625,0.375,0.409576120727918,0.208333333333333,0.295731707317073,0.43225315875823,0.375,0.260975843558282,0.307692307692307,0.125,0.375,0.375
"2413","20170817HTOB0",20170817,"OB","W",0.290322580645161,1,0.290322580645161,0.111111111111111,0,4,0,0.275862068965517,5,0.363636363636364,0.482758620689655,0,0.137931034482759,0.272727272727273,7,0,0,2017,"WIN",3,188,0.403826355525052,0.317585626608592,0.743519988378774,0.275,1,1,0.375,0.47038240200805,0.541666666666667,0.515243902439025,0.464269681578362,0.375,0.484318806854242,0.495192307692308,0.375,0.375,0
"2414","20170818HTOB0",20170818,"OB","W",0.21875,1,0.1875,0,0,1,0,0.241379310344828,2,0.290322580645161,0.448275862068966,1,0.0689655172413793,0.111111111111111,6,0,0,2017,"WIN",3,191,0.28656914893617,0.317585626608592,0.488002809444602,0.175,1,0.625,0.375,0.389307360301208,0.291666666666667,0.338217938630999,0.439876140382071,0.5,0.339935477046753,0.290064102564102,0.291666666666667,0.375,0
"2415","20170819OBKT0",20170819,"OB","W",0.305555555555556,4,0.305555555555556,0.222222222222222,0,0,0,0.375,8,0.479166666666667,0.925,4,0.25,0.375,11,0,0.665384615384615,2017,"WIN",3,194,0.428782505910166,0.489828746782815,0.78137438525791,0.375,1,0.375,0.375,0.703473146915224,0.791666666666667,0.794207317073171,0.777116847420791,0.875,0.718941717791411,0.625,0.708333333333333,0.375,0.375
"2416","20170820OBKT0",20170820,"OB","L",0.368421052631579,3.6,0.105263157894737,0,0,1,0,0.238095238095238,3,0.272727272727273,0.428571428571429,1,0.0476190476190476,0,7,1,1,2017,"LOOSE",0,194,0.531774916013438,0.466862997426252,0.283641804621091,0.175,1,0.625,0.375,0.381585927757699,0.375,0.295731707317073,0.42593697398419,0.5,0.295245398773006,0.149038461538461,0.375,0.625,0.625
"2417","20170822OBSK0",20170822,"OB","W",0.5,6,0.25,0.444444444444444,1,0,0,0.384615384615385,7,0.454545454545454,0.743589743589744,2,0.256410256410256,0.363636363636364,10,0,0.665384615384615,2017,"WIN",3,197,0.747340425531915,0.604657493565631,0.643317173110471,0.575,1,0.375,0.375,0.726080610468093,0.708333333333333,0.734756097560975,0.648784929088766,0.625,0.732361963190184,0.610576923076923,0.625,0.375,0.375
"2418","20170823OBSK0",20170823,"OB","W",0.241379310344828,1,0.172413793103448,0.111111111111111,0,2,0,0.294117647058823,4,0.368421052631579,0.411764705882353,1,0.117647058823529,0.166666666666667,7,0,0,2017,"WIN",3,200,0.323642699926632,0.317585626608592,0.450513135456289,0.275,1,0.875,0.375,0.513304482911673,0.458333333333333,0.526797175866495,0.414047684997763,0.5,0.441853121616745,0.360576923076923,0.375,0.375,0
"2419","20170824WOOB0",20170824,"OB","W",0.382352941176471,5,0.352941176470588,0.555555555555556,0,0,0,0.3125,4,0.368421052631579,0.75,2,0.1875,0.2,7,0,0.665384615384615,2017,"WIN",3,203,0.554599499374218,0.547243120174223,0.899129066207196,0.675,1,0.375,0.375,0.556524633821571,0.458333333333333,0.526797175866495,0.653319625849615,0.625,0.588094325153374,0.402884615384615,0.375,0.375,0.375
"2420","20170825WOOB0",20170825,"OB","W",0.32258064516129,3,0.32258064516129,0.444444444444444,0,2,1,0.303030303030303,5,0.361111111111111,0.727272727272727,2,0.121212121212121,0.142857142857143,10,1,0.5,2017,"WIN",3,206,0.456674673987646,0.432414373391408,0.823682240593416,0.575,1,0.875,0.625,0.53425970759526,0.541666666666667,0.509146341463415,0.637242064606605,0.625,0.449316787506972,0.330357142857143,0.625,0.625,0.251436781609195
"2421","20170826LGOB0",20170826,"OB","W",0.421052631578947,4,0.131578947368421,0.333333333333333,0,1,0,0.25,7,0.363636363636364,0.321428571428572,0,0.142857142857143,0.333333333333333,7,0,0,2017,"WIN",3,209,0.618001119820829,0.489828746782815,0.349037326164614,0.475,1,0.625,0.375,0.409576120727918,0.708333333333333,0.515243902439025,0.350142756695715,0.375,0.494631901840491,0.572115384615384,0.375,0.375,0
"2422","20170827LGOB0",20170827,"OB","D",0.297872340425532,0.75,0.212765957446809,0.416666666666667,0,0,3,0.179487179487179,6,0.288888888888889,0.179487179487179,0,0.0256410256410256,0.142857142857143,8,1,1,2017,"WIN",1,210,0.416195110909914,0.30323203326074,0.550789467096762,0.55,1,0.375,1,0.243788054673541,0.625,0.334756097560976,0.24973161413406,0.375,0.249233128834356,0.330357142857143,0.458333333333333,0.625,0.625
"2423","20170829LTOB0",20170829,"OB","W",0.333333333333333,5,0.194444444444444,0.777777777777778,0,0,1,0.3125,7,0.421052631578947,0.5625,1,0.1875,0.363636363636364,9,0,0,2017,"WIN",3,213,0.474290780141844,0.547243120174223,0.505259960963032,0.875,1,0.375,0.625,0.556524633821571,0.708333333333333,0.653883183568678,0.520679745594784,0.5,0.588094325153374,0.610576923076923,0.541666666666667,0.375,0
"2424","20170830LTOB0",20170830,"OB","L",0.34375,5,0.25,0.333333333333333,0,2,0,0.205882352941176,4,0.289473684210526,0.441176470588235,0,0.0588235294117647,0,9,1,1,2017,"LOOSE",0,213,0.491356382978723,0.547243120174223,0.643317173110471,0.475,1,0.875,0.375,0.305847758544164,0.458333333333333,0.336168164313222,0.434853940724011,0.375,0.318702634428004,0.149038461538461,0.541666666666667,0.625,0.625
"2425","20170831OBHT0",20170831,"OB","L",0.470588235294118,10.125,0.117647058823529,0.75,1,0,1,0.305555555555556,3,0.342105263157895,0.416666666666667,0,0.111111111111111,0.272727272727273,9,0,0.665384615384615,2017,"LOOSE",0,213,0.699155193992491,0.841491783805187,0.314416167700396,0.85,1,0.375,0.625,0.54019702125561,0.375,0.463254172015404,0.417515394285471,0.375,0.428169734151329,0.495192307692308,0.541666666666667,0.375,0.375
"2426","20170901OBHT0",20170901,"OB","L",0.4375,5.625,0.03125,0,1,2,0,0.242424242424242,4,0.315789473684211,0.242424242424242,0,0.0909090909090909,0.125,8,0,0.665384615384615,2017,"LOOSE",0,213,0.644946808510638,0.583127103543853,0.0997169002799303,0.175,1,0.875,0.375,0.391764179746869,0.458333333333333,0.399711168164313,0.294254091422395,0.375,0.385875627440045,0.307692307692307,0.458333333333333,0.375,0.375
"2427","20170902SSOB0",20170902,"OB","L",0.352941176470588,3,0.117647058823529,0.444444444444444,0,1,0,0.137931034482759,4,0.242424242424242,0.275862068965517,1,0.0689655172413793,0.25,4,1,0.5,2017,"LOOSE",0,213,0.506414267834794,0.432414373391408,0.314416167700396,0.575,1,0.625,0.375,0.146082235180679,0.458333333333333,0.222560975609756,0.317908434400616,0.5,0.339935477046753,0.466346153846154,0.125,0.625,0.251436781609195
"2428","20170903SSOB0",20170903,"OB","W",0.181818181818182,1,0.212121212121212,0.333333333333333,0,0,0,0.3125,9,0.439024390243902,0.5625,0,0.21875,0.444444444444444,11,0,0.665384615384615,2017,"WIN",3,216,0.226063829787234,0.317585626608592,0.549187255737217,0.475,1,0.375,0.375,0.556524633821571,0.875,0.697278405710886,0.520679745594784,0.375,0.653518021472393,0.713141025641025,0.708333333333333,0.375,0.375
"2429","20170905OBHH0",20170905,"OB","L",0.411764705882353,6.75,0.352941176470588,0.25,0,0,1,0.1875,3,0.235294117647059,0.375,1,0.09375,0.4,4,0,0.665384615384615,2017,"LOOSE",0,216,0.602784730913642,0.647718273609186,0.899129066207196,0.4,1,0.375,0.625,0.262627607634266,0.375,0.205344332855093,0.388039865339953,0.5,0.391823236196319,0.656730769230769,0.125,0.375,0.375
"2430","20170906OBHH0",20170906,"OB","W",0.441176470588235,9,0.264705882352941,0.666666666666667,0,1,1,0.431818181818182,6,0.489795918367347,0.909090909090909,3,0.295454545454546,0.470588235294118,10,1,0.5,2017,"WIN",3,219,0.650969962453066,0.776900613739854,0.679861729267146,0.775,1,0.625,0.625,0.83706270427309,0.625,0.819873071179691,0.765862554550684,0.75,0.814103457891802,0.746323529411765,0.625,0.625,0.251436781609195
"2431","20170907KTOB0",20170907,"OB","L",0.390243902439024,6.3,0.195121951219512,0.2,0,1,1,0.2,11,0.4,0.266666666666667,0,0.0666666666666667,0.25,10,1,1,2017,"LOOSE",0,219,0.56752724442138,0.621881805583053,0.506943585501416,0.355,1,0.625,0.625,0.292017310252996,1,0.603048780487805,0.311403490081606,0.375,0.335122699386503,0.466346153846154,0.625,0.625,0.625
"2432","20170908KTOB0",20170908,"OB","W",0.241379310344828,2,0.172413793103448,0.333333333333333,0,1,0,0.206896551724138,6,0.342857142857143,0.275862068965517,0,0.103448275862069,0.125,10,1,1,2017,"WIN",3,222,0.323642699926632,0.375,0.450513135456289,0.475,1,0.625,0.375,0.308232318594365,0.625,0.46506968641115,0.317908434400616,0.375,0.412127141950497,0.307692307692307,0.625,0.625,0.625
"2433","20170909OBLG0",20170909,"OB","L",0.40625,4.5,0.15625,0.25,0,0,0,0.272727272727273,3,0.314285714285714,0.393939393939394,0,0.0909090909090909,0.25,8,0,0,2017,"LOOSE",0,222,0.59375,0.518535933478519,0.410345627611668,0.4,1,0.375,0.375,0.463011943671065,0.375,0.396080139372822,0.401437833042461,0.375,0.385875627440045,0.466346153846154,0.458333333333333,0.375,0
"2434","20170910OBLG0",20170910,"OB","W",0.351351351351351,1,0.027027027027027,0.555555555555556,0,0,1,0.25,6,0.342105263157895,0.3125,0,0.15625,0.222222222222222,8,1,1,2017,"WIN",3,225,0.503809660724554,0.317585626608592,0.089222686518723,0.675,1,0.375,0.625,0.409576120727918,0.625,0.463254172015404,0.343826571921675,0.375,0.522670628834356,0.431089743589743,0.458333333333333,0.625,0.625
"2435","20170912OBNC0",20170912,"OB","W",0.608695652173913,13,0.239130434782609,0.555555555555556,0,1,0,0.372093023255814,3,0.41304347826087,0.976744186046512,5,0.325581395348837,0.333333333333333,6,0,0.665384615384615,2017,"WIN",3,228,0.925416281221092,1,0.61630597942945,0.675,1,0.625,0.375,0.696638332352728,0.375,0.634544008483563,0.813721341506621,1,0.877175774004851,0.572115384615384,0.291666666666667,0.375,0.375
"2436","20170913OBNC0",20170913,"OB","W",0.351351351351351,3,0.108108108108108,0.222222222222222,0,1,0,0.297297297297297,9,0.434782608695652,0.783783783783784,3,0.324324324324324,0.545454545454545,6,0,0.665384615384615,2017,"WIN",3,231,0.503809660724554,0.432414373391408,0.290711590733904,0.375,1,0.625,0.375,0.520780400906899,0.875,0.68703605514316,0.677218703373008,0.75,0.874544022550158,0.841346153846154,0.291666666666667,0.375,0.375
"2437","20170914SKOB0",20170914,"OB","L",0.45,8,0.225,0.666666666666667,0,0,0,0.305555555555556,8,0.409090909090909,0.694444444444444,2,0.166666666666667,0.333333333333333,12,0,0.665384615384615,2017,"LOOSE",0,231,0.665425531914894,0.719486240348446,0.581191427644124,0.775,1,0.375,0.375,0.54019702125561,0.791666666666667,0.625,0.614018920588925,0.625,0.544478527607362,0.572115384615384,0.791666666666667,0.375,0.375
"2438","20170915SKOB0",20170915,"OB","L",0.428571428571429,5,0.228571428571429,0.222222222222222,0,1,0,0.103448275862069,0,0.103448275862069,0.172413793103448,0,0,0,2,0,0.665384615384615,2017,"LOOSE",0,231,0.63031914893617,0.547243120174223,0.590066534139316,0.375,1,0.625,0.375,0.0650071934738362,0.125,0,0.244727810811744,0.375,0.195552147239264,0.149038461538461,0,0.375,0.375
"2439","20170916OBSS0",20170916,"OB","W",0.342857142857143,5,0.142857142857143,0.111111111111111,0,1,1,0.395348837209302,4,0.446808510638298,0.86046511627907,4,0.186046511627907,0.3,11,0,0.665384615384615,2017,"WIN",3,234,0.489893617021277,0.547243120174223,0.377063978254696,0.275,1,0.625,0.625,0.751316848852692,0.458333333333333,0.716074208614427,0.731464051426105,0.875,0.585051362533885,0.529807692307692,0.708333333333333,0.375,0.375
"2440","20170917OBSS0",20170917,"OB","W",0.452380952380952,8,0.19047619047619,0.333333333333333,1,1,0,0.434782608695652,9,0.5,0.956521739130435,6,0.434782608695652,0.642857142857143,7,0,0.665384615384615,2017,"WIN",3,237,0.669326241134752,0.719486240348446,0.495398731523929,0.475,1,0.625,0.375,0.844032594222196,0.875,0.844512195121951,0.799415725840444,1,1,0.964972527472528,0.375,0.375,0.375
